time,timestamp,handedness,x_0,y_0,z_0,presence_0,visibility_0,x_1,y_1,z_1,presence_1,visibility_1,x_2,y_2,z_2,presence_2,visibility_2,x_3,y_3,z_3,presence_3,visibility_3,x_4,y_4,z_4,presence_4,visibility_4,x_5,y_5,z_5,presence_5,visibility_5,x_6,y_6,z_6,presence_6,visibility_6,x_7,y_7,z_7,presence_7,visibility_7,x_8,y_8,z_8,presence_8,visibility_8,x_9,y_9,z_9,presence_9,visibility_9,x_10,y_10,z_10,presence_10,visibility_10,x_11,y_11,z_11,presence_11,visibility_11,x_12,y_12,z_12,presence_12,visibility_12,x_13,y_13,z_13,presence_13,visibility_13,x_14,y_14,z_14,presence_14,visibility_14,x_15,y_15,z_15,presence_15,visibility_15,x_16,y_16,z_16,presence_16,visibility_16,x_17,y_17,z_17,presence_17,visibility_17,x_18,y_18,z_18,presence_18,visibility_18,x_19,y_19,z_19,presence_19,visibility_19,x_20,y_20,z_20,presence_20,visibility_20
108,2024-04-28T20:26:29.498375+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
109,2024-04-28T20:26:29.559131+00:00,Right,0.426559627056122,0.627897322177887,-4.772346073878E-07,0,0,0.354583740234375,0.423454910516739,-0.0282742381095886,0,0,0.27942031621933,0.266846001148224,-0.0418844968080521,0,0,0.197292983531952,0.144629448652267,-0.0522377863526344,0,0,0.157926768064499,0.0418953597545624,-0.0530394017696381,0,0,0.182325124740601,0.475104957818985,-0.0292450971901417,0,0,0.107494100928307,0.491247028112412,-0.0707541853189468,0,0,0.175615981221199,0.475040584802628,-0.0882565155625343,0,0,0.228985399007797,0.452573835849762,-0.0926596075296402,0,0,0.188422352075577,0.604351043701172,-0.0291105918586254,0,0,0.121477767825127,0.610873699188232,-0.0804683640599251,0,0,0.2100480645895,0.567768692970276,-0.101108938455582,0,0,0.251304239034653,0.532122254371643,-0.111107490956783,0,0,0.203755214810371,0.71258807182312,-0.0335809960961342,0,0,0.146473631262779,0.734758257865906,-0.0789826214313507,0,0,0.225048467516899,0.655639886856079,-0.0859758257865906,0,0,0.277058005332947,0.599952578544617,-0.0852771252393723,0,0,0.225018620491028,0.810896992683411,-0.0393982864916325,0,0,0.133857116103172,0.901564478874207,-0.0645092353224754,0,0,0.0843450650572777,0.925111353397369,-0.0748662501573563,0,0,0.022658959031105,0.946879744529724,-0.0825155824422836,0,0
110,2024-04-28T20:26:29.618205+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
111,2024-04-28T20:26:29.673651+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
112,2024-04-28T20:26:29.748719+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
113,2024-04-28T20:26:29.820120+00:00,Right,0.426992237567902,0.627907156944275,-4.7775853317944E-07,0,0,0.354778349399567,0.423638701438904,-0.0282270666211844,0,0,0.279528766870499,0.266649127006531,-0.0418041609227657,0,0,0.196979269385338,0.14455246925354,-0.0521305277943611,0,0,0.15770323574543,0.0413638353347778,-0.0529127642512322,0,0,0.182400494813919,0.475256055593491,-0.0289093106985092,0,0,0.107404142618179,0.491287559270859,-0.0704375058412552,0,0,0.175628870725632,0.475250959396362,-0.0881165713071823,0,0,0.22903573513031,0.452725887298584,-0.092615433037281,0,0,0.188493072986603,0.604492545127869,-0.0287225302308798,0,0,0.121448211371899,0.611011028289795,-0.0800106748938561,0,0,0.210069835186005,0.567904531955719,-0.100800529122353,0,0,0.251403659582138,0.532461702823639,-0.110901579260826,0,0,0.203859478235245,0.712611138820648,-0.0331385992467403,0,0,0.146453380584717,0.734758019447327,-0.078381173312664,0,0,0.225061297416687,0.655884623527527,-0.0854229629039764,0,0,0.277135819196701,0.600579023361206,-0.0847463235259056,0,0,0.225121304392815,0.810867488384247,-0.0389015637338162,0,0,0.133827611804008,0.901469469070435,-0.063767671585083,0,0,0.0842508524656296,0.92491614818573,-0.0740511268377304,0,0,0.0225159972906113,0.946670770645142,-0.0816475227475166,0,0
114,2024-04-28T20:26:29.892001+00:00,Right,0.426623821258545,0.628053903579712,-4.7756390131326E-07,0,0,0.354649156332016,0.423609912395477,-0.0281874779611826,0,0,0.279487699270248,0.26669704914093,-0.0417401939630508,0,0,0.197329357266426,0.144455313682556,-0.052029199898243,0,0,0.157869547605515,0.041850745677948,-0.0527819395065308,0,0,0.182238206267357,0.475179553031921,-0.0292370952665806,0,0,0.107522338628769,0.491273373365402,-0.0706019923090935,0,0,0.175647839903831,0.475034892559052,-0.0880294665694237,0,0,0.22899366915226,0.452545493841171,-0.0924053639173508,0,0,0.188361123204231,0.604522466659546,-0.0291289165616035,0,0,0.121475152671337,0.611000537872315,-0.0804125145077705,0,0,0.209998428821564,0.567739546298981,-0.101100593805313,0,0,0.251290798187256,0.532152235507965,-0.111155539751053,0,0,0.203735679388046,0.712738037109375,-0.0335834287106991,0,0,0.146441146731377,0.734852731227875,-0.0789080858230591,0,0,0.225026041269302,0.655681848526001,-0.0859395191073418,0,0,0.277060002088547,0.600009799003601,-0.0852930322289467,0,0,0.225075587630272,0.810931086540222,-0.0393691919744015,0,0,0.133904546499252,0.901565194129944,-0.0644157379865646,0,0,0.0843961089849472,0.925110220909119,-0.0747519209980965,0,0,0.0226790755987167,0.946942567825317,-0.0824014022946358,0,0
115,2024-04-28T20:26:29.964255+00:00,Right,0.426623821258545,0.628053903579712,-4.7756390131326E-07,0,0,0.354649156332016,0.423609912395477,-0.0281874779611826,0,0,0.279487699270248,0.26669704914093,-0.0417401939630508,0,0,0.197329357266426,0.144455313682556,-0.052029199898243,0,0,0.157869547605515,0.041850745677948,-0.0527819395065308,0,0,0.182238206267357,0.475179553031921,-0.0292370952665806,0,0,0.107522338628769,0.491273373365402,-0.0706019923090935,0,0,0.175647839903831,0.475034892559052,-0.0880294665694237,0,0,0.22899366915226,0.452545493841171,-0.0924053639173508,0,0,0.188361123204231,0.604522466659546,-0.0291289165616035,0,0,0.121475152671337,0.611000537872315,-0.0804125145077705,0,0,0.209998428821564,0.567739546298981,-0.101100593805313,0,0,0.251290798187256,0.532152235507965,-0.111155539751053,0,0,0.203735679388046,0.712738037109375,-0.0335834287106991,0,0,0.146441146731377,0.734852731227875,-0.0789080858230591,0,0,0.225026041269302,0.655681848526001,-0.0859395191073418,0,0,0.277060002088547,0.600009799003601,-0.0852930322289467,0,0,0.225075587630272,0.810931086540222,-0.0393691919744015,0,0,0.133904546499252,0.901565194129944,-0.0644157379865646,0,0,0.0843961089849472,0.925110220909119,-0.0747519209980965,0,0,0.0226790755987167,0.946942567825317,-0.0824014022946358,0,0
116,2024-04-28T20:26:30.044083+00:00,Right,0.426623821258545,0.628053903579712,-4.7756390131326E-07,0,0,0.354649156332016,0.423609912395477,-0.0281874779611826,0,0,0.279487699270248,0.26669704914093,-0.0417401939630508,0,0,0.197329357266426,0.144455313682556,-0.052029199898243,0,0,0.157869547605515,0.041850745677948,-0.0527819395065308,0,0,0.182238206267357,0.475179553031921,-0.0292370952665806,0,0,0.107522338628769,0.491273373365402,-0.0706019923090935,0,0,0.175647839903831,0.475034892559052,-0.0880294665694237,0,0,0.22899366915226,0.452545493841171,-0.0924053639173508,0,0,0.188361123204231,0.604522466659546,-0.0291289165616035,0,0,0.121475152671337,0.611000537872315,-0.0804125145077705,0,0,0.209998428821564,0.567739546298981,-0.101100593805313,0,0,0.251290798187256,0.532152235507965,-0.111155539751053,0,0,0.203735679388046,0.712738037109375,-0.0335834287106991,0,0,0.146441146731377,0.734852731227875,-0.0789080858230591,0,0,0.225026041269302,0.655681848526001,-0.0859395191073418,0,0,0.277060002088547,0.600009799003601,-0.0852930322289467,0,0,0.225075587630272,0.810931086540222,-0.0393691919744015,0,0,0.133904546499252,0.901565194129944,-0.0644157379865646,0,0,0.0843961089849472,0.925110220909119,-0.0747519209980965,0,0,0.0226790755987167,0.946942567825317,-0.0824014022946358,0,0
117,2024-04-28T20:26:30.132386+00:00,Right,0.426571398973465,0.627967774868012,-4.76903665003192E-07,0,0,0.354632169008255,0.423558980226517,-0.0282693468034267,0,0,0.27950930595398,0.26685032248497,-0.0418824516236782,0,0,0.197390452027321,0.144682794809341,-0.0522400699555874,0,0,0.157923877239227,0.0420715808868408,-0.0530578456819057,0,0,0.18234658241272,0.475133657455444,-0.0292016081511974,0,0,0.107484392821789,0.491288512945175,-0.0706852003931999,0,0,0.175559729337692,0.475064516067505,-0.0882077440619469,0,0,0.228968322277069,0.452591449022293,-0.0926262438297272,0,0,0.188457041978836,0.604394495487213,-0.029078483581543,0,0,0.121455378830433,0.610902070999146,-0.0804647132754326,0,0,0.209991320967674,0.567718088626862,-0.101204641163349,0,0,0.251331299543381,0.532109916210175,-0.111258424818516,0,0,0.203793853521347,0.712600111961365,-0.0335466898977757,0,0,0.146538570523262,0.734748363494873,-0.0789537578821182,0,0,0.225130796432495,0.655570566654205,-0.0860133767127991,0,0,0.277187138795853,0.599948823451996,-0.0853496417403221,0,0,0.225094631314278,0.810880780220032,-0.0393582470715046,0,0,0.133959159255028,0.901602745056152,-0.0644381493330002,0,0,0.0844432264566422,0.925110340118408,-0.0747936293482781,0,0,0.0227431803941727,0.946907222270966,-0.082442544400692,0,0
118,2024-04-28T20:26:30.203173+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
119,2024-04-28T20:26:30.264068+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
120,2024-04-28T20:26:30.331129+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
121,2024-04-28T20:26:30.388750+00:00,Right,0.426981449127197,0.627845704555512,-4.78580318485911E-07,0,0,0.35489284992218,0.423498302698135,-0.0282129123806953,0,0,0.279584139585495,0.266479253768921,-0.0417703725397587,0,0,0.196995660662651,0.144508540630341,-0.0520977042615414,0,0,0.157745480537415,0.0413100123405457,-0.0528803691267967,0,0,0.182422146201134,0.47496110200882,-0.0289239138364792,0,0,0.107414714992046,0.491260290145874,-0.070509284734726,0,0,0.175680175423622,0.475221335887909,-0.0881593525409699,0,0,0.229117944836617,0.452649772167206,-0.0926196277141571,0,0,0.18852074444294,0.604309141635895,-0.0287725180387497,0,0,0.121482849121094,0.611021220684052,-0.0800659134984016,0,0,0.210117563605309,0.567879557609558,-0.100728593766689,0,0,0.251442968845367,0.532367527484894,-0.110720187425613,0,0,0.203872218728066,0.712532222270966,-0.0332498624920845,0,0,0.14643582701683,0.734761476516724,-0.0785661935806274,0,0,0.225100174546242,0.655876219272614,-0.0855253711342812,0,0,0.277171850204468,0.60051703453064,-0.0847581028938294,0,0,0.225128620862961,0.81090521812439,-0.0390770100057125,0,0,0.133842498064041,0.901467084884644,-0.0640158280730248,0,0,0.0842534452676773,0.924936413764954,-0.0742828026413918,0,0,0.0225161910057068,0.946673095226288,-0.0818407461047173,0,0
122,2024-04-28T20:26:30.449022+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
123,2024-04-28T20:26:30.506625+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
124,2024-04-28T20:26:30.576023+00:00,Right,0.426660537719727,0.627903044223785,-4.7653551860094E-07,0,0,0.354726254940033,0.423557788133621,-0.0283188596367836,0,0,0.279503524303436,0.266784906387329,-0.041955940425396,0,0,0.197387799620628,0.144597113132477,-0.0523143447935581,0,0,0.157864362001419,0.0419827103614807,-0.0531484559178352,0,0,0.18237093091011,0.475188285112381,-0.0294813811779022,0,0,0.107550419867039,0.491290509700775,-0.0708400383591652,0,0,0.175638973712921,0.474967479705811,-0.0882278457283974,0,0,0.229013249278069,0.452480673789978,-0.0925894901156426,0,0,0.188474580645561,0.604410529136658,-0.0293591450899839,0,0,0.121521800756454,0.610911965370178,-0.0806594118475914,0,0,0.209991186857224,0.567686259746552,-0.101333633065224,0,0,0.251331627368927,0.532185316085815,-0.111383803188801,0,0,0.203809484839439,0.712622404098511,-0.0338027626276016,0,0,0.146455585956574,0.734803080558777,-0.0791782960295677,0,0,0.224987342953682,0.655604362487793,-0.0862284004688263,0,0,0.277028053998947,0.599981725215912,-0.0855949074029923,0,0,0.225111544132233,0.810853719711304,-0.0395877733826637,0,0,0.133933365345001,0.901584506034851,-0.0647097527980804,0,0,0.0843839570879936,0.925081431865692,-0.0750844851136208,0,0,0.0226796269416809,0.946914374828339,-0.0827628597617149,0,0
125,2024-04-28T20:26:30.634384+00:00,Right,0.426571398973465,0.627967774868012,-4.76903665003192E-07,0,0,0.354632169008255,0.423558980226517,-0.0282693468034267,0,0,0.27950930595398,0.26685032248497,-0.0418824516236782,0,0,0.197390452027321,0.144682794809341,-0.0522400699555874,0,0,0.157923877239227,0.0420715808868408,-0.0530578456819057,0,0,0.18234658241272,0.475133657455444,-0.0292016081511974,0,0,0.107484392821789,0.491288512945175,-0.0706852003931999,0,0,0.175559729337692,0.475064516067505,-0.0882077440619469,0,0,0.228968322277069,0.452591449022293,-0.0926262438297272,0,0,0.188457041978836,0.604394495487213,-0.029078483581543,0,0,0.121455378830433,0.610902070999146,-0.0804647132754326,0,0,0.209991320967674,0.567718088626862,-0.101204641163349,0,0,0.251331299543381,0.532109916210175,-0.111258424818516,0,0,0.203793853521347,0.712600111961365,-0.0335466898977757,0,0,0.146538570523262,0.734748363494873,-0.0789537578821182,0,0,0.225130796432495,0.655570566654205,-0.0860133767127991,0,0,0.277187138795853,0.599948823451996,-0.0853496417403221,0,0,0.225094631314278,0.810880780220032,-0.0393582470715046,0,0,0.133959159255028,0.901602745056152,-0.0644381493330002,0,0,0.0844432264566422,0.925110340118408,-0.0747936293482781,0,0,0.0227431803941727,0.946907222270966,-0.082442544400692,0,0
126,2024-04-28T20:26:30.694932+00:00,Right,0.426623821258545,0.628053903579712,-4.7756390131326E-07,0,0,0.354649156332016,0.423609912395477,-0.0281874779611826,0,0,0.279487699270248,0.26669704914093,-0.0417401939630508,0,0,0.197329357266426,0.144455313682556,-0.052029199898243,0,0,0.157869547605515,0.041850745677948,-0.0527819395065308,0,0,0.182238206267357,0.475179553031921,-0.0292370952665806,0,0,0.107522338628769,0.491273373365402,-0.0706019923090935,0,0,0.175647839903831,0.475034892559052,-0.0880294665694237,0,0,0.22899366915226,0.452545493841171,-0.0924053639173508,0,0,0.188361123204231,0.604522466659546,-0.0291289165616035,0,0,0.121475152671337,0.611000537872315,-0.0804125145077705,0,0,0.209998428821564,0.567739546298981,-0.101100593805313,0,0,0.251290798187256,0.532152235507965,-0.111155539751053,0,0,0.203735679388046,0.712738037109375,-0.0335834287106991,0,0,0.146441146731377,0.734852731227875,-0.0789080858230591,0,0,0.225026041269302,0.655681848526001,-0.0859395191073418,0,0,0.277060002088547,0.600009799003601,-0.0852930322289467,0,0,0.225075587630272,0.810931086540222,-0.0393691919744015,0,0,0.133904546499252,0.901565194129944,-0.0644157379865646,0,0,0.0843961089849472,0.925110220909119,-0.0747519209980965,0,0,0.0226790755987167,0.946942567825317,-0.0824014022946358,0,0
127,2024-04-28T20:26:30.754777+00:00,Right,0.426623821258545,0.628053903579712,-4.7756390131326E-07,0,0,0.354649156332016,0.423609912395477,-0.0281874779611826,0,0,0.279487699270248,0.26669704914093,-0.0417401939630508,0,0,0.197329357266426,0.144455313682556,-0.052029199898243,0,0,0.157869547605515,0.041850745677948,-0.0527819395065308,0,0,0.182238206267357,0.475179553031921,-0.0292370952665806,0,0,0.107522338628769,0.491273373365402,-0.0706019923090935,0,0,0.175647839903831,0.475034892559052,-0.0880294665694237,0,0,0.22899366915226,0.452545493841171,-0.0924053639173508,0,0,0.188361123204231,0.604522466659546,-0.0291289165616035,0,0,0.121475152671337,0.611000537872315,-0.0804125145077705,0,0,0.209998428821564,0.567739546298981,-0.101100593805313,0,0,0.251290798187256,0.532152235507965,-0.111155539751053,0,0,0.203735679388046,0.712738037109375,-0.0335834287106991,0,0,0.146441146731377,0.734852731227875,-0.0789080858230591,0,0,0.225026041269302,0.655681848526001,-0.0859395191073418,0,0,0.277060002088547,0.600009799003601,-0.0852930322289467,0,0,0.225075587630272,0.810931086540222,-0.0393691919744015,0,0,0.133904546499252,0.901565194129944,-0.0644157379865646,0,0,0.0843961089849472,0.925110220909119,-0.0747519209980965,0,0,0.0226790755987167,0.946942567825317,-0.0824014022946358,0,0
